start,end,fmin,fmax,category
-0.008371999999999602,0.009560000000000457,240.356079,1566.765503,NaN
0.030053999999999803,0.06848000000000098,183.870972,1887.096802,NaN
0.09665899999999894,0.11971399999999832,124.629074,854.599426,NaN
0.23114999999999952,0.25164399999999887,151.335312,1887.240356,NaN
0.37204499999999996,0.39510100000000037,183.870972,2061.290283,NaN
0.4040670000000013,0.42199899999999957,267.062317,2545.994141,NaN
0.4309650000000005,0.4527399999999986,258.160248,2572.700439,NaN
0.6999470000000017,0.7217219999999998,186.943619,2403.560791,NaN
0.8818300000000008,0.9010430000000014,222.580627,2061.290283,NaN
0.9010430000000014,0.9215370000000007,142.433228,1887.240356,NaN
1.294270000000001,1.3122019999999992,154.838715,2167.741943,NaN
1.3198870000000014,1.3326959999999985,160.237396,2056.379639,NaN
1.5030509999999992,1.5197019999999988,154.838715,2061.290283,NaN
1.7015850000000015,1.715675000000001,193.548386,996.774231,NaN
