start,end,fmin,fmax,category
0.5869590000000073,0.6092040000000054,NaN,NaN,NaN
0.6752209999999934,0.7096650000000011,NaN,NaN,NaN
1.2751149999999996,1.301665000000014,NaN,NaN,NaN
1.301665000000014,1.3203220000000044,NaN,NaN,NaN
1.3203220000000044,1.3411319999999876,NaN,NaN,NaN
1.3411319999999876,1.3533309999999972,NaN,NaN,NaN
1.3533309999999972,1.3626590000000078,NaN,NaN,NaN
1.3626590000000078,1.3870569999999987,NaN,NaN,NaN
1.3978199999999958,1.426523000000003,NaN,NaN,NaN
1.46455499999999,1.4896699999999896,NaN,NaN,NaN
1.4896699999999896,1.5162200000000041,NaN,NaN,NaN
1.5721910000000037,1.5980240000000094,NaN,NaN,NaN
1.6095050000000128,1.6324679999999887,NaN,NaN,NaN
1.661170999999996,1.6812630000000013,NaN,NaN,NaN
1.7121190000000013,1.735081000000008,NaN,NaN,NaN
1.7688070000000096,1.790334999999999,NaN,NaN,NaN
1.8355420000000038,1.856351999999987,NaN,NaN,NaN
1.8929479999999899,1.9094519999999875,NaN,NaN,NaN
