start,end,fmin,fmax,category
0.0036189999999995948,0.014757999999999605,438.311676,662.337646,s
0.031465999999999994,0.044196000000000346,263.322876,677.115967,s
0.06408699999999978,0.07761300000000038,321.428589,730.51947,s
0.1492199999999997,0.16831499999999977,331.168823,701.298706,s
0.19775299999999962,0.21525700000000025,340.909088,720.779236,s
0.2462869999999997,0.26458600000000043,311.688324,720.779236,s
0.318689,0.3353970000000004,311.688324,711.03894,s
0.35926599999999986,0.37279199999999957,428.571442,711.03894,s
0.3902960000000002,0.404617,489.028229,695.924744,s
0.519984,0.5335099999999997,291.536041,630.094055,s
0.5844300000000002,0.6043209999999997,331.168823,896.103882,s
0.6385329999999998,0.6560370000000004,366.771149,799.373047,s
0.699001,0.7149140000000003,379.870117,769.48053,s
0.8127760000000004,0.8286889999999998,338.557983,789.968689,s
1.1405770000000004,1.1604679999999998,233.766235,954.54541,s
1.1644459999999999,1.1819499999999996,206.896545,1025.078369,s
1.1859279999999996,1.2018399999999998,197.492172,1025.078369,s
1.2312789999999998,1.2479870000000002,262.98703,944.805176,s
1.306864,1.321981,146.103897,642.857178,s
1.3760839999999996,1.392792,331.168823,808.441589,NaN
1.39677,1.4102959999999998,329.153595,780.564209,s
1.4548509999999997,1.4715600000000002,340.909088,750.0,s
1.4962239999999998,1.5137280000000004,272.727295,740.259766,s
1.5447579999999999,1.5614660000000002,272.727295,691.558411,s
1.5813569999999997,1.6004519999999998,204.545456,808.441589,s
1.6267079999999998,1.6473940000000002,329.153595,724.137939,s
1.7707170000000003,1.780265,301.948059,788.96106,s
1.8001550000000002,1.8248199999999999,116.883118,2435.064941,s
1.9775809999999998,1.9958809999999998,178.683395,686.520386,s
