start,end,fmin,fmax,category
0.506844000000001,0.5484629999999981,NaN,NaN,NaN
0.6058689999999984,0.6503589999999946,NaN,NaN,NaN
0.6503589999999946,0.7178109999999975,NaN,NaN,NaN
1.0392850000000067,1.075164000000001,NaN,NaN,NaN
1.1526620000000065,1.1899760000000015,NaN,NaN,NaN
1.3205750000000052,1.3621949999999998,NaN,NaN,NaN
1.5200619999999958,1.5516350000000045,NaN,NaN,NaN
1.5516350000000045,1.5961250000000007,NaN,NaN,NaN
1.7984809999999953,1.8271840000000026,NaN,NaN,NaN
1.832925000000003,1.8802850000000007,NaN,NaN,NaN
1.8802850000000007,1.9262099999999975,NaN,NaN,NaN
1.9262099999999975,1.9706999999999937,NaN,NaN,NaN
1.9706999999999937,2.0223649999999935,NaN,NaN,NaN
