start,end,fmin,fmax,category
1.2903400000000147,1.3179139999999734,398.860382,2000.0,s
1.3454880000000458,1.3716100000000324,347.578339,1971.509888,s
1.3933789999999817,1.4267569999999523,410.256409,1994.302002,s
1.4920630000000301,1.5123810000000049,347.578339,1994.302002,s
1.5123810000000049,1.5341499999999542,347.578339,1948.717896,s
1.5559180000000197,1.5805900000000292,438.74646,1977.208008,s
1.5805900000000292,1.6125170000000253,381.766388,1971.509888,s
1.6952380000000176,1.7213610000000017,461.538452,1971.509888,s
1.741677999999979,1.773604999999975,472.934479,1982.906006,s
1.7852149999999938,1.811337999999978,364.672363,1977.208008,s
1.865034000000037,1.8940589999999702,501.4245,1897.435913,s
