start,end,fmin,fmax,category
0.13898900000000936,0.16482099999998923,317.142853,351.428558,s
0.901771999999994,0.9433919999999887,-1.0,128.571426,s
0.9950570000000027,1.0194549999999936,308.571442,385.714294,s
1.0194549999999936,1.0718380000000138,685.714294,882.857117,s
1.094083000000012,1.1364199999999869,293.159607,381.107483,s
1.1435950000000048,1.1672759999999869,293.159607,293.159607,s
1.366043999999988,1.3925940000000026,360.0,394.285706,s
1.3990530000000092,1.427755999999988,283.387634,361.563507,s
1.4385190000000136,1.4887500000000102,293.159607,342.019531,s
1.4930549999999982,1.527499000000006,381.107483,381.107483,s
1.527499000000006,1.5633780000000002,951.428528,968.571411,s
1.5633780000000002,1.5963859999999954,780.0,805.714294,s
1.643745999999993,1.6789070000000095,263.843658,371.33551,s
1.6789070000000095,1.7047399999999868,874.285706,977.142883,s
1.7047399999999868,1.733442999999994,917.142822,942.857178,s
1.733442999999994,1.7542530000000056,1002.857117,1020.0,s
1.7542530000000056,1.7779329999999902,977.142883,1011.428589,s
1.7779329999999902,1.7987430000000018,788.571411,831.428528,s
1.7987430000000018,1.8303160000000105,780.0,848.571472,s
1.8303160000000105,1.858302000000009,985.714294,1011.428589,s
1.858302000000009,1.893462999999997,848.571472,934.285706,s
1.893462999999997,1.9178599999999904,1028.571411,1157.142822,s
1.9178599999999904,1.9558920000000057,1174.285645,1260.0,s
1.965219999999988,1.9996639999999957,754.285706,900.000061,s
