start,end,fmin,fmax,category
0.06123000000000012,0.0788840000000004,427.184479,679.611633,s
0.1864100000000004,0.20406299999999966,281.553406,1776.698975,s
0.30356500000000075,0.321218,368.932037,689.320374,s
0.321218,0.33726700000000065,291.262115,708.737854,s
0.39664699999999975,0.42393000000000036,281.553406,766.990295,s
0.6293520000000008,0.65503,252.427185,728.155334,s
0.65503,0.6919419999999992,281.553406,844.660156,s
0.6919419999999992,0.7176200000000001,339.805817,640.776672,s
0.7176200000000001,0.7384830000000004,320.388336,766.990295,s
0.7384830000000004,0.7593460000000007,330.097107,747.572815,s
0.7898390000000006,0.8074919999999999,330.097107,699.029114,s
0.9069939999999992,0.9262519999999999,300.970886,980.58252,s
0.9262519999999999,0.9471150000000002,310.679626,718.446594,s
0.9471150000000002,0.9711879999999997,320.388336,660.194214,s
1.2006840000000008,1.218337,339.805817,650.485413,s
1.218337,1.2327809999999992,213.592239,766.990295,s
1.2327809999999992,1.2825319999999998,252.427185,1825.242676,s
1.3820329999999998,1.3980820000000005,271.844666,611.650513,s
1.4654860000000003,1.4831400000000006,388.349548,747.572815,s
1.4831400000000006,1.4975830000000006,407.766968,582.524231,s
1.6500459999999997,1.670909,388.349548,1058.252441,s
1.670909,1.6981909999999996,378.640778,679.611633,s
1.7992980000000003,1.8201610000000006,407.766968,776.699097,s
1.8763310000000004,1.8907749999999997,349.514557,679.611633,s
1.9373159999999991,1.9581789999999994,388.349548,601.941772,s
