start,end,fmin,fmax,category
0.25245100000000775,0.2804360000000088,342.857147,394.285706,s
0.3507590000000107,0.3751570000000015,410.423431,420.195435,s
0.4081649999999968,0.43112800000000107,312.703583,351.791534,s
0.6743859999999984,0.6995009999999979,947.882751,957.654724,s
0.7195930000000033,0.7411209999999926,1045.602539,1065.146606,s
0.7569070000000124,0.7813050000000032,985.714294,1097.142822,s
0.8121610000000032,0.848039,547.231262,547.231262,s
1.0417850000000044,1.0618770000000097,312.703583,332.247559,s
1.262080999999995,1.312310999999994,222.857147,282.857147,s
1.3309680000000128,1.351777999999996,273.615631,293.159607,s
1.3682819999999936,1.3998559999999998,205.211716,205.211716,s
1.4228180000000066,1.4515210000000138,185.667755,224.755707,s
1.4515210000000138,1.4816590000000076,874.285706,985.714294,s
1.6330680000000086,1.664640999999989,439.73941,547.231262,s
1.9107700000000136,1.9330150000000117,377.142853,428.571442,s
