start,end,fmin,fmax,category
0.023769999999999847,0.04554500000000017,186.943619,1949.55481,NaN
0.2556069999999999,0.27610100000000015,145.161285,2148.386963,NaN
0.30556099999999997,0.32221199999999994,183.870972,2264.516113,NaN
0.36319999999999997,0.38497499999999985,284.866455,2065.281982,NaN
0.38497499999999985,0.4054690000000001,142.433228,2083.086182,NaN
0.560454,0.5873520000000001,125.806458,2332.258057,NaN
0.8294359999999998,0.848649,160.237396,952.522278,NaN
0.8537720000000002,0.8717039999999998,135.483871,900.000061,NaN
0.8781089999999998,0.899883,96.774193,832.258057,NaN
0.906288,0.9267820000000002,135.483871,909.677429,NaN
0.9357479999999998,0.956242,195.845688,2893.175049,NaN
1.0100380000000002,1.0266890000000002,193.548386,1761.290283,NaN
1.061273,1.088171,115.727005,1762.611328,NaN
1.138125,1.1663039999999998,96.774193,1790.322632,NaN
1.1752699999999998,1.1983259999999998,89.020775,2821.958496,NaN
1.1983259999999998,1.217539,-1.0,899.109802,NaN
1.2662110000000002,1.2892670000000002,106.451614,1974.193604,NaN
1.3136040000000002,1.3302550000000002,106.451614,2041.935547,NaN
1.3302550000000002,1.3622770000000002,115.727005,1869.436157,NaN
1.458342,1.4724309999999998,222.551941,1700.296875,NaN
1.585147,1.6094840000000001,96.774193,2041.935547,NaN
1.777278,1.805457,186.943619,1958.456909,NaN
