start,end,fmin,fmax,category
0.4610360000000071,0.4926100000000133,282.857147,300.0,s
0.6497589999999889,0.6856380000000115,351.791534,351.791534,s
0.688508000000013,0.7157760000000053,608.571411,617.142883,s
0.7315629999999942,0.7724640000000136,371.33551,420.195435,s
0.809061000000014,0.8327409999999986,351.428558,411.428558,s
0.9633399999999881,0.9898900000000026,351.791534,351.791534,s
0.9898900000000026,1.0157230000000084,445.714294,497.142822,s
1.0157230000000084,1.039402999999993,514.285706,522.857117,s
1.039402999999993,1.0709760000000017,694.285706,702.857117,s
1.0709760000000017,1.102550000000008,617.142883,668.571472,s
