start,end,fmin,fmax,category
0.29151899999999387,0.3147390000000314,79.772079,1982.906006,s
0.3147390000000314,0.3365079999999807,501.4245,1943.02002,s
0.37859400000002097,0.4018139999999448,421.652435,1726.495728,s
0.5396829999999682,0.5730610000000524,85.470085,427.350433,s
0.5890249999999924,0.6180500000000393,79.772079,472.934479,s
0.6340139999999792,0.6601359999999659,91.168091,461.538452,s
0.6746490000000449,0.7051249999999527,91.168091,410.256409,s
0.8792740000000094,0.9155560000000378,125.356125,450.142456,s
1.0229480000000422,1.046167999999966,85.470085,484.330475,s
1.046167999999966,1.0693880000000036,427.350433,1965.812012,s
1.185487999999964,1.2145120000000134,85.470085,1760.683716,s
1.2885260000000471,1.319001999999955,108.262108,683.760681,b
1.7064850000000433,1.7311560000000554,113.960114,632.478638,s
