start,end,fmin,fmax,category
0.2192589999999992,0.24466400000000021,155.015198,401.21582,s
0.2510159999999999,0.27642099999999914,191.489365,401.21582,s
0.3177059999999994,0.3431110000000004,169.811325,452.8302,s
0.3669290000000007,0.3923349999999992,132.07547,452.8302,s
0.4431460000000005,0.47649099999999933,141.50943,452.8302,s
0.5431810000000006,0.5733510000000006,141.50943,452.8302,s
1.4038000000000004,1.4212659999999993,200.60791,1559.270508,s
1.5737009999999998,1.584816,518.86792,971.698059,s
1.6388029999999993,1.656269,698.11322,1047.1698,s
1.7229589999999995,1.7467769999999998,528.30188,933.96228,s
1.8150549999999992,1.8293459999999993,857.142883,1641.337402,s
1.9230289999999997,1.9357319999999998,656.534912,1121.580566,s
