start,end,fmin,fmax,category
0.10630400000002282,0.13242600000000948,159.544159,1732.193726,s
0.666484999999966,0.720181000000025,-1.0,1988.604004,s
1.228117999999995,1.2585940000000164,-1.0,467.23645,s
1.268752999999947,1.2948750000000473,-1.0,597.402588,s
1.2948750000000473,1.3268030000000408,-1.0,524.216553,s
1.3268030000000408,1.3732430000000022,-1.0,512.820557,s
1.384853000000021,1.4225850000000264,-1.0,575.498596,s
1.479184000000032,1.5401359999999613,-1.0,727.272766,s
1.612698000000023,1.65768700000001,-1.0,798.701294,s
1.8492519999999786,1.894239999999968,-1.0,759.740234,s
