start,end,fmin,fmax,category
0.017830000000003565,0.04940399999999556,334.285736,342.857147,s
0.3550910000000016,0.39958099999999774,254.071671,322.475586,s
0.487125000000006,0.5359200000000044,317.142853,377.142853,s
0.6306399999999996,0.6550380000000047,497.142822,514.285706,s
1.4601590000000044,1.4888619999999975,488.571442,497.142822,s
1.4888619999999975,1.5089540000000028,582.857178,591.428589,s
1.5089540000000028,1.5477029999999985,694.285706,694.285706,s
1.5563140000000004,1.603673999999998,445.714294,454.285706,s
1.628072000000003,1.6610799999999983,244.299667,254.071671,s
1.6739960000000025,1.7041349999999937,437.142853,437.142853,s
1.8189469999999943,1.872046999999995,283.387634,312.703583,s
1.872046999999995,1.8907039999999995,797.142883,805.714294,s
