start,end,fmin,fmax,category
-0.005447000000003754,0.03760800000000586,342.857147,360.0,s
0.05482899999999802,0.0734860000000026,205.211716,224.755707,s
0.08209700000000453,0.12228199999999845,351.791534,400.651489,s
0.13806800000000408,0.18686300000000244,371.33551,381.107483,s
0.2973700000000008,0.3361189999999965,312.703583,312.703583,s
0.4566719999999975,0.4868100000000055,214.983719,214.983719,s
0.5126429999999971,0.5499570000000062,244.299667,244.299667,s
0.6920369999999991,0.7250460000000061,263.843658,273.615631,s
0.9388830000000041,0.9733269999999976,342.019531,390.879486,s
1.3191989999999976,1.3435970000000026,317.142853,342.857147,s
1.442622,1.504334,293.159607,312.703583,s
1.9707580000000036,2.0166830000000004,371.33551,410.423431,s
