start,end,fmin,fmax,category
0.30421799999999166,0.32888900000000376,826.210815,1982.906006,s
0.32888900000000376,0.35936500000002525,803.418823,1886.039795,s
0.4449889999999641,0.4754649999999856,450.142456,1914.529907,s
0.4885259999999789,0.5117460000000165,569.800537,1931.623901,s
0.5523809999999685,0.575601000000006,501.4245,1948.717896,s
0.6409069999999701,0.6597729999999729,131.054138,1977.208008,s
0.6597729999999729,0.6829930000000104,575.498596,1903.133911,s
0.6902489999999943,0.7279819999999972,-1.0,1971.509888,s
0.7352379999999812,0.7628120000000536,444.444458,1977.208008,s
0.7715190000000121,0.7961900000000242,455.840454,1829.059814,s
0.8542400000000043,0.8905220000000327,-1.0,1720.797729,s
0.8905220000000327,0.9137409999999591,266.233765,1993.506592,s
0.9137409999999591,0.9471200000000408,290.598297,1988.604004,s
0.9587299999999459,0.9892059999999674,324.786346,1960.114014,s
0.997914000000037,1.0153289999999515,347.578339,1965.812012,s
1.0153289999999515,1.0341949999999542,341.880341,1948.717896,s
1.1357819999999492,1.1909299999999803,-1.0,1715.099731,s
1.6277549999999792,1.648072999999954,393.162415,1982.906006,s
1.935420000000022,1.9644439999999577,541.310547,1686.609741,s
