start,end,fmin,fmax,category
0.027531999999993673,0.05408199999999397,222.857147,265.714294,s
0.3375249999999994,0.38201499999999555,361.563507,361.563507,s
0.4379859999999951,0.4602309999999932,361.563507,371.33551,s
0.5370110000000068,0.5743250000000018,449.511414,586.319214,s
0.9610990000000044,1.0055890000000005,180.0,325.714264,s
1.0192229999999967,1.0622769999999946,312.703583,312.703583,s
1.070171000000002,1.098156000000003,263.843658,293.159607,s
1.1591499999999968,1.2000519999999995,146.579803,302.93158,s
1.203639999999993,1.233778000000001,342.019531,371.33551,s
1.2416709999999966,1.2804200000000066,273.615631,351.791534,s
1.3493079999999935,1.3693999999999988,514.285706,565.714294,s
1.3693999999999988,1.4074310000000025,720.0,737.142883,s
1.6248570000000058,1.688721000000001,197.142853,317.142853,s
1.7152719999999988,1.741821999999999,197.142853,240.0,s
1.7906169999999975,1.8107090000000028,537.45929,566.775269,s
1.8946660000000008,1.9283920000000023,334.285736,342.857147,s
1.9283920000000023,1.9570949999999954,617.142883,685.714294,s
1.9570949999999954,1.9807749999999942,600.0,668.571472,s
1.9958440000000053,2.028852999999998,351.791534,429.967438,s
