start,end,fmin,fmax,category
0.01324299999998857,0.08000000000004093,-1.0,1834.757813,s
0.6909749999999804,0.7112929999999551,586.894592,1977.208008,s
0.7112929999999551,0.7287069999999858,518.518494,1977.208008,s
0.7287069999999858,0.7519270000000233,581.196594,1960.114014,s
0.8244899999999689,0.8462590000000318,450.142456,1971.509888,s
0.8462590000000318,0.8694779999999582,609.686584,1903.133911,s
0.8694779999999582,0.8985030000000052,660.968689,1920.227905,s
0.9463950000000523,0.9783220000000483,621.082581,1874.643921,s
0.9899319999999534,1.0233110000000352,575.498596,1965.812012,s
1.0682990000000245,1.1016779999999926,455.840454,1971.509888,s
1.1132880000000114,1.139409999999998,826.210815,1851.851807,s
1.1553740000000516,1.1814970000000358,478.632477,1965.812012,s
1.1814970000000358,1.2134240000000318,364.672363,1948.717896,s
1.2758280000000468,1.2990479999999707,404.55838,1977.208008,s
1.2990479999999707,1.3164629999999988,336.182312,1931.623901,s
1.3164629999999988,1.336779999999976,376.06839,1943.02002,s
1.340408000000025,1.3752379999999675,85.470085,723.646729,s
1.3752379999999675,1.3970070000000305,438.74646,1948.717896,s
1.3970070000000305,1.4165990000000193,347.578339,1925.926025,s
1.4165990000000193,1.4340140000000474,501.4245,1931.623901,s
1.5972789999999577,1.632109000000014,119.658119,1937.321899,s
1.9230840000000171,1.9535600000000386,660.968689,1965.812012,s
