start,end,fmin,fmax,category
0.060890999999999806,0.08014900000000047,271.844666,980.58252,s
0.10422200000000004,0.1234800000000007,339.805817,796.116455,s
0.17323099999999947,0.1973040000000008,262.135925,699.029114,s
0.23261100000000035,0.25347400000000064,320.388336,679.611633,s
0.3385320000000007,0.3561859999999992,320.388336,582.524231,s
0.3770489999999995,0.3963070000000002,291.262115,699.029114,s
0.3963070000000002,0.42680000000000007,233.009705,621.359253,s
0.42680000000000007,0.4572920000000007,271.844666,796.116455,s
0.4701310000000003,0.5006229999999992,271.844666,766.990295,s
0.6546900000000004,0.6707389999999993,514.56311,689.320374,s
0.6771580000000004,0.6996260000000003,281.553406,737.864075,s
0.9002339999999993,0.9243070000000007,339.805817,689.320374,s
0.9419609999999992,0.9628239999999995,320.388336,747.572815,s
0.9628239999999995,0.9901070000000001,349.514557,708.737854,s
1.120101,1.1377539999999993,339.805817,679.611633,s
1.1875049999999998,1.2115779999999994,378.640778,689.320374,s
1.3303379999999994,1.3528059999999993,436.893219,660.194214,s
1.6336569999999995,1.6513109999999998,349.514557,640.776672,s
1.6818030000000004,1.7010609999999993,330.097107,650.485413,s
1.7187149999999995,1.7411829999999995,378.640778,650.485413,s
