start,end,fmin,fmax,category
0.07328800000000157,0.10666700000000162,388.349518,440.129456,s
0.1197279999999985,0.15310699999999855,750.809082,957.928772,s
0.24453499999999906,0.304036,543.689331,750.809082,s
0.304036,0.3722449999999995,1363.636353,1886.363647,s
0.3998190000000008,0.452062999999999,-1.0,336.56958,s
0.452062999999999,0.4941500000000012,1681.818115,1931.818115,s
0.5681629999999984,0.6146029999999989,336.56958,621.359253,s
0.8032649999999997,0.8221319999999999,2340.908936,2340.908936,s
0.8729249999999986,0.9237189999999984,409.090912,454.545471,s
0.9527439999999991,0.9933790000000009,310.679626,466.019409,s
1.1109299999999998,1.1559179999999998,-1.0,295.454529,s
1.1951019999999986,1.2226759999999999,1681.818115,1750.0,s
1.3329710000000006,1.3605440000000009,1818.181885,1818.181885,s
1.4374600000000015,1.4766440000000003,-1.0,336.56958,s
