start,end,fmin,fmax,category
0.06943799999999989,0.09171599999999991,178.683395,808.777405,s
0.11399399999999993,0.13388400000000011,301.948059,769.48053,s
0.2046960000000002,0.226178,159.874603,855.799377,s
0.27550700000000017,0.2882370000000001,418.831177,808.441589,s
0.3033540000000001,0.32085799999999987,350.649353,759.740234,s
0.32722300000000004,0.3455219999999999,331.168823,730.51947,s
0.35904800000000003,0.3741650000000001,292.207794,681.818176,s
0.3741650000000001,0.39326000000000016,253.918488,818.181824,s
0.4211070000000001,0.44338500000000014,321.428589,730.51947,s
0.459298,0.4775969999999998,366.771149,836.99054,s
0.5627300000000002,0.584212,216.300934,742.946716,s
0.6184240000000001,0.6343369999999999,329.153595,931.034424,s
0.6613880000000001,0.6733229999999999,188.087784,1034.482788,s
0.6733229999999999,0.6932130000000001,253.918488,921.630066,s
0.7258339999999999,0.7417470000000002,423.19751,677.115967,s
0.75766,0.778346,399.350647,759.740234,s
0.8491569999999999,0.8650699999999998,389.610382,750.0,s
1.045678,1.068752,97.402596,1149.350586,s
1.0775039999999998,1.0965989999999999,185.064941,1178.571411,s
1.1443370000000002,1.162636,321.428589,1431.818115,s
1.200031,1.219922,282.467529,905.844116,s
1.2286739999999998,1.2533379999999998,340.909088,681.818176,s
1.304259,1.3201710000000002,310.344849,752.351135,s
1.332106,1.351997,233.766235,1061.688354,s
1.36234,1.3870040000000001,282.467529,672.077942,s
1.408486,1.4267859999999999,194.805191,1003.246765,s
1.4546329999999998,1.4705460000000001,150.470215,865.203735,s
1.4705460000000001,1.492823,206.896545,846.39502,s
1.5135100000000001,1.531809,409.090912,681.818176,s
1.546131,1.562043,389.610382,603.896118,s
1.611373,1.6256940000000002,394.984344,836.99054,s
1.6877529999999998,1.7028699999999999,428.571442,701.298706,s
1.783229,1.794368,470.219452,724.137939,s
1.8277839999999999,1.84131,470.219452,695.924744,s
1.8866610000000001,1.9049610000000001,467.532471,759.740234,s
1.975772,1.988502,379.870117,701.298706,s
