start,end,fmin,fmax,category
0.09746299999999941,0.11511600000000044,359.223297,650.485413,s
0.11511600000000044,0.139189,359.223297,728.155334,s
0.21461799999999975,0.23387600000000042,1077.669922,1699.029175,s
0.3109099999999998,0.32374800000000015,368.932037,679.611633,s
0.3381919999999994,0.3606599999999993,233.009705,766.990295,s
0.47139600000000037,0.49225900000000067,349.514557,650.485413,s
0.5243559999999992,0.5436150000000008,300.970886,689.320374,s
0.8902649999999994,0.9143380000000008,378.640778,631.067932,s
1.0282839999999993,1.0459370000000003,242.71843,660.194214,s
1.392588,1.4150559999999999,233.009705,980.58252,s
1.4776450000000008,1.503323,262.135925,689.320374,s
1.5273959999999995,1.5418400000000005,339.805817,679.611633,s
1.6285030000000003,1.6509710000000002,242.71843,2077.669922,s
1.8579980000000003,1.8788610000000006,194.174774,2077.669922,s
