start,end,fmin,fmax,category
0.5714289999999949,0.6091610000000003,177.142853,760.0,s
0.792018000000013,0.8239460000000065,251.428574,548.571411,s
1.2099770000000092,1.2360999999999933,148.571426,720.0,s
1.3318820000000073,1.3522000000000105,234.285706,782.857117,s
1.4044440000000122,1.4392740000000117,125.714287,800.0,s
1.491519000000011,1.5147389999999916,165.714279,628.571472,s
1.6337409999999863,1.6627660000000049,251.428574,651.428589,s
1.883355999999992,1.915282999999988,268.571442,542.857178,s
1.9268930000000069,1.9501129999999876,267.100983,267.100983,s
1.9646260000000098,1.9907479999999964,280.0,634.285706,s
