start,end,fmin,fmax,category
0.014693999999963125,0.04662099999995917,165.242172,1903.133911,s
0.18303900000000795,0.21351500000002943,216.524216,1954.415894,s
0.3397730000000365,0.37460299999997915,216.524216,598.290649,s
0.583582999999976,0.6068030000000135,119.658119,592.59259,s
0.8796370000000024,0.9173700000000053,153.846161,723.646729,s
0.9725170000000389,0.9957369999999628,227.920227,603.988586,s
1.004444000000035,1.037823000000003,272.727295,720.779236,s
1.1016779999999926,1.136508000000049,136.752136,672.364624,s
1.136508000000049,1.1931070000000545,159.544159,615.384644,s
1.2119729999999436,1.2439000000000533,279.202271,626.78064,s
1.2584130000000187,1.2758280000000468,222.222229,683.760681,s
1.2758280000000468,1.30485299999998,239.316238,1948.717896,s
1.34403599999996,1.3788660000000164,142.450134,638.176636,s
1.3788660000000164,1.4078909999999496,205.128204,643.874634,s
1.460136000000034,1.4949659999999767,155.844147,818.181824,s
1.5036730000000489,1.537052000000017,149.350647,733.766235,s
1.5588209999999663,1.5951019999999971,97.402596,688.311707,s
1.5951019999999971,1.6175960000000487,188.034195,621.082581,s
1.6429930000000468,1.6770980000000009,136.363647,863.636353,s
1.6770980000000009,1.7032199999999875,153.846161,700.854736,s
1.7213610000000017,1.740951999999993,90.909096,805.194824,s
1.7518370000000232,1.7808619999999564,129.870132,798.701294,s
1.7917459999999892,1.8164170000000013,188.311676,818.181824,s
1.9535600000000386,1.9811339999999973,175.324677,870.129883,s
