start,end,fmin,fmax,category
0.01965799999999973,0.03887100000000032,270.967743,909.677429,NaN
0.18232800000000005,0.20410299999999992,241.935471,938.709656,NaN
0.2643039999999992,0.3052919999999997,115.727005,988.130554,NaN
0.6216659999999994,0.6383170000000007,178.04155,2118.694336,NaN
0.698518,0.7202929999999999,-1.0,827.893127,NaN
1.4388590000000008,1.4503869999999992,1094.955444,2074.184082,NaN
1.6181809999999999,1.6348319999999994,409.495544,908.011902,NaN
1.671977,1.6886279999999996,435.483856,1054.838745,NaN
1.7078410000000002,1.7283349999999995,89.020775,2572.700439,NaN
1.7565139999999992,1.7757269999999998,267.062317,1860.53418,NaN
1.8039059999999996,1.8244000000000007,280.645172,1500.0,NaN
1.8346470000000004,1.8589839999999995,309.677429,1751.612793,NaN
1.8705110000000005,1.8948479999999996,280.645172,1858.064575,NaN
1.9038140000000006,1.9319930000000003,232.258072,2061.290283,NaN
