start,end,fmin,fmax,category
0.015056999999998766,0.03972800000000021,NaN,NaN,NaN
0.054240000000000066,0.08906999999999954,NaN,NaN,NaN
0.08906999999999954,0.11809500000000028,NaN,NaN,NaN
0.11809500000000028,0.15582799999999963,NaN,NaN,NaN
0.15582799999999963,0.19210899999999853,NaN,NaN,NaN
0.19210899999999853,0.23274400000000028,NaN,NaN,NaN
0.23274400000000028,0.2603170000000006,NaN,NaN,NaN
0.2603170000000006,0.2907940000000018,NaN,NaN,NaN
0.2907940000000018,0.3183669999999985,NaN,NaN,NaN
0.3183669999999985,0.35464899999999844,NaN,NaN,NaN
0.35464899999999844,0.40544200000000075,NaN,NaN,NaN
0.4272109999999998,0.46494300000000166,NaN,NaN,NaN
0.491066,0.5375060000000005,NaN,NaN,NaN
0.8117909999999995,0.8524260000000012,NaN,NaN,NaN
1.0570519999999988,1.0802720000000008,NaN,NaN,NaN
1.0918819999999982,1.132517,NaN,NaN,NaN
1.132517,1.165896,NaN,NaN,NaN
1.165896,1.1949210000000008,NaN,NaN,NaN
1.5461220000000004,1.569341999999999,NaN,NaN,NaN
1.569341999999999,1.6070749999999983,NaN,NaN,NaN
1.7521999999999984,1.7768709999999999,NaN,NaN,NaN
1.7870290000000004,1.8131519999999988,NaN,NaN,NaN
1.8262129999999992,1.8508840000000006,NaN,NaN,NaN
1.9190930000000002,1.9568249999999985,NaN,NaN,NaN
