start,end,fmin,fmax,category
0.3414060000000063,0.3747849999999744,102.564102,478.632477,s
0.461859000000004,0.492336000000023,108.262108,507.122528,s
0.6838999999999942,0.7085710000000063,91.168091,1321.937378,s
0.8725620000000163,0.9044900000000098,341.880341,1994.302002,s
0.9044900000000098,0.932062999999971,330.484344,1925.926025,s
1.2092519999999922,1.2375510000000531,632.478638,1977.208008,s
1.2375510000000531,1.261496999999963,649.572693,1965.812012,s
1.261496999999963,1.289070000000038,643.874634,1965.812012,s
1.289070000000038,1.325350999999955,415.954407,1937.321899,s
1.3565529999999626,1.383401000000049,404.55838,1960.114014,s
1.5778679999999667,1.6068930000000137,410.256409,1960.114014,s
1.996552999999949,2.0168710000000374,250.71225,1971.509888,s
