start,end,fmin,fmax,category
0.19316900000000103,0.21110099999999932,203.225815,1683.870972,NaN
0.22647200000000112,0.24184199999999834,183.870972,1983.871094,NaN
0.33918800000000005,0.3545580000000008,203.225815,812.903259,NaN
0.40323100000000167,0.42116299999999995,164.516129,1867.741943,NaN
0.4339720000000007,0.45830899999999986,222.580627,2187.096924,NaN
0.6747750000000003,0.6952689999999997,329.376862,827.893127,NaN
0.7400990000000007,0.7567510000000013,222.580627,938.709656,NaN
0.7798060000000007,0.8003,367.741943,2370.967773,NaN
0.8246369999999992,0.840007,329.032257,1548.387085,NaN
0.9834640000000014,1.0013959999999997,183.870972,1529.032227,NaN
1.0013959999999997,1.0206090000000003,367.741943,2012.90332,NaN
1.073125000000001,1.0936190000000003,338.709656,2332.258057,NaN
1.3305790000000002,1.3446689999999997,503.22583,2167.741943,NaN
1.3446689999999997,1.365162999999999,409.495544,1878.338257,NaN
1.520147999999999,1.5483270000000005,195.845688,2314.540039,NaN
1.6149319999999996,1.6392680000000013,183.870972,2293.54834,NaN
1.6520769999999985,1.6738520000000001,125.806458,2748.387207,NaN
